dataset,doc_id,raw_text,clean_text,sentiment_label,sentiment_confidence,sentiment_score,sentiment_source,prob_negative,prob_sarcastic_negative,prob_neutral,prob_positive,sentiment_probabilities_json
Post Election Data Updated With Location 09 March,152,আমার আইডিটা ফলো করে দাও,আমার আইডিটা ফলো করে দাও,negative,0.4485927310613093,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,153,এইটা ফজলুর রহমানরে দেওয়া দরকার ছিল,এইটা ফজলুর রহমানরে দেওয়া দরকার ছিল,neutral,0.6678763564963586,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,154,ধন্যবাদ।।,ধন্যবাদ,positive,0.7136673150457586,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,155,হাসবো না কাদবো?? সবাই একটু বলে যান।,হাসবো না কাদবো সবাই একটু বলে যান,sarcastic_negative,0.5447095206878544,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,156,"""বাহের কোটায় মুক্তি যুদ্ধ মন্ত্রী, মুক্তিযোদ্ধা লিস্টে হেতার নাম জানি চলে আসে না আবার।""",বাহের কোটায় মুক্তি যুদ্ধ মন্ত্রী মুক্তিযোদ্ধা লিস্টে হেতার নাম জানি চলে আসে না আবার,negative,0.5332246304417978,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,157,উনি মুক্তিযোদ্ধা,উনি মুক্তিযোদ্ধা,sarcastic_negative,0.4254656067338009,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,158,আল্লাহই জানেন এখন আবার কোন ইতিহাস পড়তে হয়,আল্লাহই জানেন এখন আবার কোন ইতিহাস পড়তে হয়,negative,0.6858437943397776,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,159,অভিনন্দন,অভিনন্দন,negative,0.4275681327993306,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,160,হা হার সংখ্যা এত বেশি কেন,হা হার সংখ্যা এত বেশি কেন,sarcastic_negative,0.698240591218888,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,161,প্লিজ কেউ ফলো করে দেও,প্লিজ কেউ ফলো করে দেও,positive,0.4207055356502069,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,162,আসসালামুয়ালাইকুম আমার প্রিয় বন্ধুরা সবাই ফলো করে পাশে থাকবেন আমার ছোট পরিবারের,আসসালামুয়ালাইকুম আমার প্রিয় বন্ধুরা সবাই ফলো করে পাশে থাকবেন আমার ছোট পরিবারের,negative,0.5847078304233556,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,163,ভেঙে দেওয়া হলো অন্তর্বর্তী সরকার রাজনৈতিক অঙ্গনে নতুন মোড়—সরকারি সিদ্ধান্তের পর আনুষ্ঠানিকভাবে অন্তর্বর্তী সরকারের কার্যক্র…,ভেঙে দেওয়া হলো অন্তর্বর্তী সরকার রাজনৈতিক অঙ্গনে নতুন মোড় সরকারি সিদ্ধান্তের পর আনুষ্ঠানিকভাবে অন্তর্বর্তী সরকারের কার্যক্র,negative,0.5242693028326797,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,164,ধন্যবাদ,ধন্যবাদ,positive,0.7136673150457586,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,165,ওনার চেহারা টা দেখলেই ঐযে ঠেলাঠেলি করেছিলো এটার কথা মনে পড়ে । ওনাকে প্রতিমন্ত্রী দিছে কারন উনি ঠেইললা যুদ্ধ করতে পারে তাই,ওনার চেহারা টা দেখলেই ঐযে ঠেলাঠেলি করেছিলো এটার কথা মনে পড়ে ওনাকে প্রতিমন্ত্রী দিছে কারন উনি ঠেইললা যুদ্ধ করতে পারে তাই,negative,0.5206191343320398,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,166,খুব সুন্দর সাজানো গোছানো,খুব সুন্দর সাজানো গোছানো,sarcastic_negative,0.439062005352995,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,167,এগিয়ে যান ভাই,এগিয়ে যান ভাই,positive,0.499444229764252,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,168,Manush kuje painai,manush kuje painai,sarcastic_negative,0.446958159785358,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,169,মাত্র ২০০ টাকা কেজি,মাত্র টাকা কেজি,sarcastic_negative,0.5338160001436278,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,170,ছোট আইডি সবাই একটু সাহায্য করবেন যেন বড় কিছু করতে পারি …,ছোট আইডি সবাই একটু সাহায্য করবেন যেন বড় কিছু করতে পারি,sarcastic_negative,0.527355780142071,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,171,বাংলাদেশ জাতীয়তাবাদী সাইবার দল নাটোর জেলা শাখার পক্ষ থেকে প্রানঢালা শুভেচ্ছা ও অভিনন্দন শুভ কামনা অবিরাম …,বাংলাদেশ জাতীয়তাবাদী সাইবার দল নাটোর জেলা শাখার পক্ষ থেকে প্রানঢালা শুভেচ্ছা ও অভিনন্দন শুভ কামনা অবিরাম,negative,0.4556317034494584,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,172,সবাই হাহাহা দিচ্ছে কেন,সবাই হাহাহা দিচ্ছে কেন,sarcastic_negative,0.5482398755020873,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,173,Kopal,kopal,sarcastic_negative,0.5154165082527449,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,174,মুক্তিযোদ্ধা সার্টিফিকেটটাও দিয়ে দেওয়া হোক,মুক্তিযোদ্ধা সার্টিফিকেটটাও দিয়ে দেওয়া হোক,sarcastic_negative,0.527536114771656,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,175,Oni Abar kon muktijota,oni abar kon muktijota,sarcastic_negative,0.4485074033919694,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,176,উনি মুক্তিযুদ্ধের কি বুঝবে? বুঝলাম না। খেলা ধুলা তে দিলে ভালো হতো।,উনি মুক্তিযুদ্ধের কি বুঝবে বুঝলাম না খেলা ধুলা তে দিলে ভালো হতো,sarcastic_negative,0.4036732574177705,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,177,অসাধারণ!,অসাধারণ,sarcastic_negative,0.4837374550724015,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,178,ধাক্কাধাক্কি বিষয়ক মন্ত্রী তে দেন,ধাক্কাধাক্কি বিষয়ক মন্ত্রী তে দেন,sarcastic_negative,0.744242922748539,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,179,এই ও দেখা লাগলো বাঙালির,এই ও দেখা লাগলো বাঙালির,negative,0.73211044955257,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,180,সেই পেটে থাকতে যুদ্ধ করছে এই বেডায় ভাবা যায়! এর লাইগাইতো এই মন্ত্রণালয় পাইছে,সেই পেটে থাকতে যুদ্ধ করছে এই বেডায় ভাবা যায় এর লাইগাইতো এই মন্ত্রণালয় পাইছে,negative,0.8455707002457169,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,181,সংসদে যেমন দেরি করে গেছে এদেশে কোনো যুদ্ধ লাগলে তার নির্দেশ যদি এমন দেরি করে দেয় তাহলে তো খেল খতম,সংসদে যেমন দেরি করে গেছে এদেশে কোনো যুদ্ধ লাগলে তার নির্দেশ যদি এমন দেরি করে দেয় তাহলে তো খেল খতম,sarcastic_negative,0.4720664953211164,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,182,একে মন্ত্রনালয়ে মানায় না একে মানাই জোর করে ক্ষমতা নেওয়ার আন্দোলনে,একে মন্ত্রনালয়ে মানায় না একে মানাই জোর করে ক্ষমতা নেওয়ার আন্দোলনে,sarcastic_negative,0.4788080843687745,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,183,হেতেনের জন্ম শুক্কুরে শুক্কুরে আট সে মুক্তিযোদ্ধা মন্ত্রী হয় কেন কিভাবে?,হেতেনের জন্ম শুক্কুরে শুক্কুরে আট সে মুক্তিযোদ্ধা মন্ত্রী হয় কেন কিভাবে,sarcastic_negative,0.8061021564917681,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,184,জনাব ২০২৮ সাল পর্যন্ত ইনশাআল্লাহ,জনাব সাল পর্যন্ত ইনশাআল্লাহ,positive,0.5412750896307011,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,185,এ কি মন্ত্রী হবার যোগ্য?,এ কি মন্ত্রী হবার যোগ্য,neutral,0.9471554728865296,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,186,মুক্তিযুদ্ধ কি উনি কি এটা জানে.?,মুক্তিযুদ্ধ কি উনি কি এটা জানে,negative,0.5148466681002688,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,187,এহন সবাই বইয়ে জিয়া পরিবারের মুক্তিযুদ্ধের ইতিহাস পড়বো,এহন সবাই বইয়ে জিয়া পরিবারের মুক্তিযুদ্ধের ইতিহাস পড়বো,negative,0.7982051794649859,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,188,ঘেরাও করে মুক্তিযুদ্ধে সফল হয়েছিল বাংলাদেশ,ঘেরাও করে মুক্তিযুদ্ধে সফল হয়েছিল বাংলাদেশ,positive,0.4611430768647432,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,189,কাচা কাজ হয়েছে,কাচা কাজ হয়েছে,sarcastic_negative,0.6094530846901133,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,190,ফজলু পাগলাম হয়ত ডায়রিয়া হয়েছে তাই...,ফজলু পাগলাম হয়ত ডায়রিয়া হয়েছে তাই,sarcastic_negative,0.5828220757236364,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,191,ক্রীড়া বিষয়ক মন্ত্রী উপমন্ত্রী দেয়নি শুকরিয়া।,ক্রীড়া বিষয়ক মন্ত্রী উপমন্ত্রী দেয়নি শুকরিয়া,sarcastic_negative,0.7004481820608962,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,192,ঠোটে লিপস্টিক কম হয়েছে আরএকটু হলে সুন্দর লাগতো,ঠোটে লিপস্টিক কম হয়েছে আরএকটু হলে সুন্দর লাগতো,sarcastic_negative,0.4233584673406196,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,193,"""বিগত ১৬ বছরে আওয়ামী লীগের অত্যাচারে বিএনপির সাধারণ সমর্থক, নেতা কর্মী ও তাদের পরিবার অনেক কষ্ট করেছে। এমনকি বিএনপি জাসাস যুবদ…""",বিগত বছরে আওয়ামী লীগের অত্যাচারে বিএনপির সাধারণ সমর্থক নেতা কর্মী ও তাদের পরিবার অনেক কষ্ট করেছে এমনকি বিএনপি জাসাস যুবদ,negative,0.7468971425756135,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,194,Tar birodde j kico bolbe ee.. Akta rajakar,tar birodde j kico bolbe ee akta rajakar,negative,0.4236771541647708,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,195,লাগারে লাগা সোয়াবিন লাগা......,লাগারে লাগা সোয়াবিন লাগা,sarcastic_negative,0.4138628498318324,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,196,এখন হালা হুমন্দি সব হয়ে যাবে মুক্তিযোদ্ধা,এখন হালা হুমন্দি সব হয়ে যাবে মুক্তিযোদ্ধা,sarcastic_negative,0.7165167289432681,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,197,"""মাথায় গিলু,ই পদে এর থাইকা ফজা পাগলাই ভালো ছিল""",মাথায় গিলু ই পদে এর থাইকা ফজা পাগলাই ভালো ছিল,sarcastic_negative,0.54391116330927,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,198,ফজু পাগল কে দিলো না কে,ফজু পাগল কে দিলো না কে,sarcastic_negative,0.688162592936099,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,199,মুক্তিযোদ্ধা ইশরাক হোসেন,মুক্তিযোদ্ধা ইশরাক হোসেন,sarcastic_negative,0.8250257984074889,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,200,ব্রেইন ছাড়া ইশরাক,ব্রেইন ছাড়া ইশরাক,sarcastic_negative,0.6332515008196977,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,201,ভাবছিলাম বিএনপি ২ বছর টিকবে এখন দেখি ১ বছর ও পারবে না,ভাবছিলাম বিএনপি বছর টিকবে এখন দেখি বছর ও পারবে না,negative,0.6104522698581517,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,202,বাবার মুক্তিযুদ্ধের কোটায় ছেলে নিয়োগ।,বাবার মুক্তিযুদ্ধের কোটায় ছেলে নিয়োগ,sarcastic_negative,0.521524422099496,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,203,স্যালুট বীর মুক্তিযোদ্ধা ইশরাক হোসেন কে,স্যালুট বীর মুক্তিযোদ্ধা ইশরাক হোসেন কে,sarcastic_negative,0.7950824734535932,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,204,শুভ বুধবার। …,শুভ বুধবার,neutral,0.5176737272539164,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,205,গেয়ি ভ্যাস তেল লেনে,গেয়ি ভ্যাস তেল লেনে,sarcastic_negative,0.4636622798154207,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,206,নগর ড্যাডি বিষয়ক মন্ত্রনালয় দিলে ভাল হবে,নগর ড্যাডি বিষয়ক মন্ত্রনালয় দিলে ভাল হবে,sarcastic_negative,0.4751821765467319,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,207,Akhon r dhakka dhakki korte hbe nahh.....amni seat raikha dbe,akhon r dhakka dhakki korte hbe nahh amni seat raikha dbe,sarcastic_negative,0.4128580465406032,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,208,বীর মুক্তিযোদ্ধা ইশরাক ভাই,বীর মুক্তিযোদ্ধা ইশরাক ভাই,sarcastic_negative,0.775233365712099,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,209,এই পোস্ট দেখার পর জিবন যুদ্ধেই হেরে গেলাম,এই পোস্ট দেখার পর জিবন যুদ্ধেই হেরে গেলাম,negative,0.73226720449917,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,210,নতুন চেতনা লোডিং....,নতুন চেতনা লোডিং,sarcastic_negative,0.6185010639622393,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,211,ধাক্কাধাক্কি মন্ত্রি দিলে ভাল হইত,ধাক্কাধাক্কি মন্ত্রি দিলে ভাল হইত,sarcastic_negative,0.6289988675670407,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,212,আহ্,আহ্,sarcastic_negative,0.6598777551039872,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,213,জনতার মুক্তিযোদ্ধা,জনতার মুক্তিযোদ্ধা,sarcastic_negative,0.7349461859843772,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,214,ধাক্কায় কাজ হয়েছে,ধাক্কায় কাজ হয়েছে,sarcastic_negative,0.5559982757572299,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,215,নগর ডেন্ডি,নগর ডেন্ডি,sarcastic_negative,0.4617130019469523,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,216,Fojlur rohman ke banano drkar chilo,fojlur rohman ke banano drkar chilo,sarcastic_negative,0.4346510154139626,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,217,যারা মুক্তিযোদ্ধা তাদের কে মুক্তিযোদ্ধা বিষয়ক মন্ত্রী না দিয়ে শিশু কে দেই,যারা মুক্তিযোদ্ধা তাদের কে মুক্তিযোদ্ধা বিষয়ক মন্ত্রী না দিয়ে শিশু কে দেই,sarcastic_negative,0.866417959489162,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,218,অভিনন্দন আমাদের গর্ব বাংলাদেশের মাটি মানুষের নেতা শুভকামনা রইল,অভিনন্দন আমাদের গর্ব বাংলাদেশের মাটি মানুষের নেতা শুভকামনা রইল,positive,0.4933306935547799,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,219,তারেক রহমান জামাতের আমিরকে মন্ত্রী বানাবেন আর জামাতের আমি এর সাথে তা....See,তারেক রহমান জামাতের আমিরকে মন্ত্রী বানাবেন আর জামাতের আমি এর সাথে তা see,negative,0.7721392832655585,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,220,সমস্যা নাই ভাই। পুরো পৃথিবী আপনার বিপক্ষে থাকলেও আমি পৃথিবীর পক্ষে।,সমস্যা নাই ভাই পুরো পৃথিবী আপনার বিপক্ষে থাকলেও আমি পৃথিবীর পক্ষে,positive,0.5900998207137393,1.0,model,0.0,0.0,0.0,1.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 1.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,221,"""হইতে চাইছিলাম মেয়র, বানাইলেন প্রতিমন্ত্রী।""",হইতে চাইছিলাম মেয়র বানাইলেন প্রতিমন্ত্রী,sarcastic_negative,0.4600830546995791,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,222,পাগলারে দিছে আরো চেতাইয়া,পাগলারে দিছে আরো চেতাইয়া,sarcastic_negative,0.4071373899733801,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,223,Onake amar protimonti dile valo hoy.,onake amar protimonti dile valo hoy,neutral,0.4982705912161118,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,224,মুক্তিযুদ্ধ বিষয়ে ইশরাক কী জানে? ওর বয়স কত? বিএনপি নাকি স্বাধীনতার দল? একজন মুক্তি যোদ্ধা নেই এই মন্ত্রণালয়ের জন্য???,মুক্তিযুদ্ধ বিষয়ে ইশরাক কী জানে ওর বয়স কত বিএনপি নাকি স্বাধীনতার দল একজন মুক্তি যোদ্ধা নেই এই মন্ত্রণালয়ের জন্য,negative,0.8227960606300561,-1.0,model,1.0,0.0,0.0,0.0,"{""negative"": 1.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
Post Election Data Updated With Location 09 March,225,মুক্তিযুদ্ধ মানেই জাতির ড্যাডি বঙ্গবলটু আর নগর ড্যাডি ইশরাক,মুক্তিযুদ্ধ মানেই জাতির ড্যাডি বঙ্গবলটু আর নগর ড্যাডি ইশরাক,sarcastic_negative,0.4965954192862,-1.0,model,0.0,1.0,0.0,0.0,"{""negative"": 0.0, ""neutral"": 0.0, ""positive"": 0.0, ""sarcastic_negative"": 1.0}"
Post Election Data Updated With Location 09 March,226,Muktijuddho bishoyok montri Thela-theli bishoyok montri️,muktijuddho bishoyok montri thela theli bishoyok montri,neutral,0.4675143019458866,0.0,model,0.0,0.0,1.0,0.0,"{""negative"": 0.0, ""neutral"": 1.0, ""positive"": 0.0, ""sarcastic_negative"": 0.0}"
